Points_0,Points_1,Points_2,ph,uh_0,uh_1,uh_2
0.164937,0.0859689,0,-0.316113,1.252,0.249808,0
0.164959,0.0852863,0,-0.31744,1.2529,0.250505,0
0.164978,0.0846768,0,-0.318635,1.25368,0.251121,0
0.164995,0.0841326,0,-0.319709,1.25422,0.251637,0
0.16501,0.0836467,0,-0.320673,1.25394,0.251936,0
0.165024,0.0832129,0,-0.321537,1.25129,0.251699,0
0.165036,0.0828256,0,-0.322304,1.24364,0.250381,0
0.165047,0.0824798,0,-0.322978,1.22781,0.247332,0
0.165057,0.082171,0,-0.323561,1.20112,0.242013,0
0.165066,0.0818953,0,-0.324054,1.16231,0.234181,0
0.165073,0.0816491,0,-0.32446,1.11186,0.223951,0
0.16508,0.0814293,0,-0.324788,1.0517,0.211732,0
0.165087,0.0812331,0,-0.325046,0.984555,0.198096,0
0.165092,0.0810579,0,-0.325244,0.91335,0.183646,0
0.165097,0.0809014,0,-0.325393,0.84074,0.168927,0
0.165101,0.0807618,0,-0.325503,0.768886,0.154379,0
0.165105,0.0806371,0,-0.325583,0.69939,0.140326,0
0.165109,0.0805257,0,-0.325641,0.633338,0.126987,0
0.165112,0.0804263,0,-0.325681,0.571391,0.114492,0
0.165115,0.0803375,0,-0.325709,0.513882,0.102905,0
0.165117,0.0802583,0,-0.325727,0.460906,0.0922438,0
0.165119,0.0801875,0,-0.32574,0.4124,0.0824918,0
0.165121,0.0801243,0,-0.325747,0.368191,0.0736124,0
0.165123,0.0800679,0,-0.325752,0.328044,0.0655561,0
0.165125,0.0800175,0,-0.325754,0.291691,0.058267,0
0.165126,0.0799726,0,-0.325755,0.258847,0.0516864,0
0.165128,0.0799324,0,-0.325754,0.229226,0.045756,0
0.165129,0.0798966,0,-0.325754,0.202553,0.0404189,0
0.16513,0.0798645,0,-0.325752,0.178562,0.0356214,0
0.165131,0.079836,0,-0.325751,0.157005,0.0313129,0
0.165131,0.0798104,0,-0.32575,0.137651,0.0274466,0
0.165132,0.0797877,0,-0.325748,0.120288,0.0239794,0
0.165133,0.0797673,0,-0.325747,0.104719,0.0208718,0
0.165133,0.0797491,0,-0.325746,0.0907665,0.0180878,0
0.165134,0.0797329,0,-0.325744,0.0782681,0.0155947,0
0.165134,0.0797185,0,-0.325743,0.0670764,0.013363,0
0.165135,0.0797055,0,-0.325742,0.0570581,0.0113657,0
0.165135,0.079694,0,-0.325741,0.0480926,0.00957876,0
0.165135,0.0796837,0,-0.32574,0.0400717,0.00798041,0
0.165136,0.0796745,0,-0.32574,0.0328971,0.00655098,0
0.165136,0.0796663,0,-0.325739,0.0264809,0.00527285,0
0.165136,0.0796589,0,-0.325738,0.0207441,0.00413028,0
0.165136,0.0796524,0,-0.325738,0.0156154,0.0031089,0
0.165137,0.0796465,0,-0.325737,0.0110311,0.00219607,0
0.165137,0.0796413,0,-0.325737,0.00693366,0.00138029,0
0.165137,0.0796366,0,-0.325737,0.00327193,0.000651308,0
0.165137,0.0796325,0,-0.325736,0,0,0
0.167616,0.319084,0,-0.130484,1.1214,0.0919308,0
0.168417,0.29363,0,-0.139109,1.12577,0.101217,0
0.169131,0.270903,0,-0.148969,1.1346,0.110589,0
0.169769,0.250611,0,-0.158094,1.13935,0.119798,0
0.170339,0.232493,0,-0.167904,1.14851,0.129048,0
0.170848,0.216317,0,-0.177403,1.15415,0.137815,0
0.171302,0.201873,0,-0.187112,1.16266,0.146456,0
0.171708,0.188977,0,-0.196599,1.1687,0.154479,0
0.17207,0.177463,0,-0.206018,1.17641,0.162228,0
0.172393,0.167183,0,-0.21516,1.18252,0.169338,0
0.172682,0.158004,0,-0.224057,1.1895,0.176079,0
0.17294,0.149808,0,-0.232595,1.19534,0.18221,0
0.17317,0.142491,0,-0.240773,1.20159,0.187939,0
0.173375,0.135957,0,-0.24853,1.20695,0.193112,0
0.173559,0.130124,0,-0.255862,1.21245,0.197892,0
0.173723,0.124915,0,-0.262743,1.21723,0.202185,0
0.173869,0.120265,0,-0.269178,1.22199,0.206119,0
0.173999,0.116113,0,-0.275163,1.22617,0.209641,0
0.174116,0.112406,0,-0.280713,1.23021,0.212846,0
0.17422,0.109095,0,-0.285839,1.23381,0.215711,0
0.174313,0.10614,0,-0.290561,1.23722,0.218302,0
0.174396,0.103501,0,-0.294897,1.24027,0.220619,0
0.17447,0.101145,0,-0.298869,1.24311,0.222706,0
0.174536,0.0990417,0,-0.302497,1.24567,0.224575,0
0.174595,0.0971635,0,-0.305802,1.24803,0.226254,0
0.174648,0.0954865,0,-0.308806,1.25016,0.227759,0
0.174695,0.0939892,0,-0.31153,1.25209,0.22911,0
0.174737,0.0926524,0,-0.313994,1.25384,0.230322,0
0.174775,0.0914587,0,-0.316218,1.25543,0.231409,0
0.174808,0.090393,0,-0.318223,1.25685,0.232383,0
0.174838,0.0894414,0,-0.320028,1.25814,0.233255,0
0.174865,0.0885918,0,-0.321651,1.25929,0.234036,0
0.174889,0.0878332,0,-0.323108,1.26032,0.234735,0
0.17491,0.0871559,0,-0.324416,1.26123,0.235356,0
0.174929,0.0865512,0,-0.32559,1.26199,0.235903,0
0.174946,0.0860113,0,-0.326641,1.26242,0.23634,0
0.174961,0.0855292,0,-0.327583,1.26165,0.236504,0
0.174975,0.0850987,0,-0.328422,1.25777,0.236023,0
0.174987,0.0847144,0,-0.329164,1.24782,0.23433,0
0.174998,0.0843713,0,-0.329812,1.2286,0.230815,0
0.175007,0.0840649,0,-0.330367,1.19777,0.22504,0
0.175016,0.0837913,0,-0.330832,1.1546,0.216885,0
0.175024,0.0835471,0,-0.331212,1.10013,0.206563,0
0.17503,0.083329,0,-0.331515,1.03668,0.194532,0
0.175037,0.0831343,0,-0.331751,0.967166,0.181359,0
0.175042,0.0829605,0,-0.331931,0.894525,0.16761,0
0.175047,0.0828053,0,-0.332066,0.821308,0.15377,0
0.175051,0.0826667,0,-0.332165,0.749508,0.140218,0
0.175055,0.0825429,0,-0.332237,0.680556,0.127222,0
0.175059,0.0824324,0,-0.332288,0.615381,0.114956,0
0.175062,0.0823338,0,-0.332323,0.554519,0.103516,0
0.175065,0.0822457,0,-0.332348,0.498208,0.0929445,0
0.175067,0.0821671,0,-0.332365,0.446477,0.0832444,0
0.175069,0.0820969,0,-0.332375,0.399211,0.0743914,0
0.175071,0.0820342,0,-0.332382,0.356208,0.0663449,0
0.175073,0.0819782,0,-0.332386,0.317213,0.059055,0
0.175075,0.0819282,0,-0.332389,0.281943,0.0524671,0
0.175076,0.0818836,0,-0.332389,0.250109,0.0465255,0
0.175077,0.0818438,0,-0.332389,0.221422,0.0411752,0
0.175078,0.0818082,0,-0.332389,0.195607,0.0363635,0
0.175079,0.0817764,0,-0.332388,0.1724,0.0320406,0
0.17508,0.0817481,0,-0.332387,0.151559,0.0281601,0
0.175081,0.0817228,0,-0.332386,0.132855,0.0246793,0
0.175082,0.0817001,0,-0.332385,0.11608,0.0215588,0
0.175082,0.08168,0,-0.332383,0.101043,0.0187627,0
0.175083,0.0816619,0,-0.332382,0.0875708,0.0162584,0
0.175083,0.0816458,0,-0.332381,0.0755052,0.0140163,0
0.175084,0.0816315,0,-0.33238,0.0647031,0.0120095,0
0.175084,0.0816187,0,-0.33238,0.0550351,0.0102138,0
0.175085,0.0816072,0,-0.332379,0.0463845,0.0086075,0
0.175085,0.081597,0,-0.332378,0.0386461,0.00717082,0
0.175085,0.0815878,0,-0.332378,0.0317252,0.00588618,0
0.175086,0.0815797,0,-0.332377,0.0255363,0.00473752,0
0.175086,0.0815724,0,-0.332376,0.0200034,0.00371081,0
0.175086,0.0815659,0,-0.332376,0.0150573,0.00279311,0
0.175086,0.0815601,0,-0.332376,0.0106364,0.00197294,0
0.175086,0.0815549,0,-0.332375,0.00668541,0.00124,0
0.175086,0.0815503,0,-0.332375,0.00315471,0.000585106,0
0.175087,0.0815462,0,-0.332375,0,0,0
0.177647,0.319118,0,-0.134225,1.12497,0.0892505,0
0.178441,0.293851,0,-0.143242,1.12954,0.098121,0
0.17915,0.271292,0,-0.153493,1.1389,0.107025,0
0.179784,0.25115,0,-0.163006,1.14393,0.115738,0
0.180349,0.233165,0,-0.173146,1.15353,0.124444,0
0.180854,0.217108,0,-0.182962,1.15943,0.132651,0
0.181305,0.202771,0,-0.192923,1.16829,0.140703,0
0.181707,0.18997,0,-0.202631,1.17456,0.148133,0
0.182067,0.178541,0,-0.212214,1.18253,0.155277,0
0.182388,0.168336,0,-0.221481,1.18879,0.161793,0
0.182674,0.159225,0,-0.230456,1.19595,0.167948,0
0.18293,0.151089,0,-0.239037,1.2019,0.173512,0
0.183158,0.143826,0,-0.247223,1.20826,0.178694,0
0.183362,0.137341,0,-0.25496,1.21368,0.183346,0
0.183544,0.13155,0,-0.262248,1.21924,0.187635,0
0.183707,0.12638,0,-0.269065,1.22405,0.191469,0
0.183852,0.121764,0,-0.275418,1.22882,0.194975,0
0.183981,0.117642,0,-0.281307,1.233,0.198102,0
0.184097,0.113963,0,-0.286747,1.23704,0.200945,0
0.1842,0.110677,0,-0.29175,1.24062,0.203479,0
0.184293,0.107743,0,-0.296337,1.24399,0.20577,0
0.184375,0.105124,0,-0.300528,1.247,0.207814,0
0.184448,0.102785,0,-0.304348,1.24978,0.209653,0
0.184514,0.100697,0,-0.307822,1.25228,0.211294,0
0.184573,0.0988328,0,-0.310976,1.25456,0.212764,0
0.184625,0.0971682,0,-0.313835,1.25661,0.214076,0
0.184672,0.0956819,0,-0.316424,1.25847,0.215249,0
0.184714,0.0943549,0,-0.318766,1.26015,0.216295,0
0.184751,0.0931701,0,-0.320884,1.26167,0.217228,0
0.184784,0.0921122,0,-0.322796,1.26303,0.218061,0
0.184814,0.0911676,0,-0.324521,1.26427,0.218804,0
0.18484,0.0903243,0,-0.326076,1.26537,0.219467,0
0.184864,0.0895713,0,-0.327478,1.26636,0.220058,0
0.184885,0.088899,0,-0.328739,1.26724,0.220582,0
0.184904,0.0882987,0,-0.329873,1.26795,0.221036,0
0.184921,0.0877627,0,-0.330892,1.26816,0.221362,0
0.184936,0.0872842,0,-0.331805,1.26671,0.221353,0
0.184949,0.0868569,0,-0.332619,1.26129,0.220591,0
0.184961,0.0864754,0,-0.333339,1.24869,0.218502,0
0.184972,0.0861348,0,-0.333965,1.22579,0.214534,0
0.184982,0.0858307,0,-0.334498,1.19065,0.208356,0
0.18499,0.0855592,0,-0.334944,1.14312,0.199958,0
0.184998,0.0853167,0,-0.335306,1.08474,0.189629,0
0.185005,0.0851003,0,-0.335593,1.01815,0.177854,0
0.185011,0.084907,0,-0.335816,0.946418,0.165183,0
0.185016,0.0847344,0,-0.335986,0.872449,0.152137,0
0.185021,0.0845804,0,-0.336113,0.79868,0.139147,0
0.185025,0.0844428,0,-0.336206,0.72696,0.126539,0
0.185029,0.08432,0,-0.336274,0.658569,0.114535,0
0.185033,0.0842103,0,-0.336323,0.594304,0.103273,0
0.185036,0.0841124,0,-0.336357,0.534585,0.0928225,0
0.185038,0.0840249,0,-0.336381,0.47956,0.0832069,0
0.185041,0.0839469,0,-0.336398,0.429185,0.0744153,0
0.185043,0.0838772,0,-0.336409,0.383294,0.066416,0
0.185045,0.083815,0,-0.336416,0.341647,0.0591647,0
0.185047,0.0837594,0,-0.336421,0.303963,0.0526101,0
0.185048,0.0837098,0,-0.336423,0.269943,0.0466987,0
0.18505,0.0836655,0,-0.336425,0.239288,0.0413765,0
0.185051,0.083626,0,-0.336426,0.211703,0.0365915,0
0.185052,0.0835906,0,-0.336426,0.186912,0.0322942,0
0.185053,0.0835591,0,-0.336425,0.164651,0.0284382,0
0.185054,0.083531,0,-0.336425,0.144679,0.0249808,0
0.185055,0.0835058,0,-0.336424,0.126771,0.0218825,0
0.185055,0.0834834,0,-0.336424,0.110723,0.0191075,0
0.185056,0.0834634,0,-0.336423,0.0963478,0.016623,0
0.185057,0.0834455,0,-0.336422,0.0834768,0.0143993,0
0.185057,0.0834295,0,-0.336422,0.0719562,0.0124097,0
0.185058,0.0834152,0,-0.336421,0.0616472,0.01063,0
0.185058,0.0834025,0,-0.336421,0.0524247,0.00903837,0
0.185058,0.0833911,0,-0.33642,0.0441761,0.00761523,0
0.185059,0.083381,0,-0.33642,0.0368,0.00634291,0
0.185059,0.0833719,0,-0.336419,0.0302052,0.00520566,0
0.185059,0.0833638,0,-0.336419,0.0243096,0.00418916,0
0.185059,0.0833566,0,-0.336419,0.0190401,0.00328081,0
0.18506,0.0833501,0,-0.336419,0.0143307,0.00246912,0
0.18506,0.0833444,0,-0.336418,0.0101222,0.00174392,0
0.18506,0.0833392,0,-0.336418,0.00636165,0.00109594,0
0.18506,0.0833347,0,-0.336418,0.0030017,0.000517077,0
0.18506,0.0833306,0,-0.336418,0,0,0
0.18768,0.319139,0,-0.137837,1.12841,0.0864074,0
0.18847,0.294048,0,-0.147216,1.13315,0.0948503,0
0.189176,0.271645,0,-0.157818,1.14301,0.103277,0
0.189806,0.251643,0,-0.167679,1.14829,0.111489,0
0.190369,0.233783,0,-0.178103,1.15828,0.119651,0
0.190871,0.217837,0,-0.188188,1.16441,0.127304,0
0.191319,0.2036,0,-0.198353,1.17355,0.134775,0
0.19172,0.190888,0,-0.208235,1.18001,0.141628,0
0.192077,0.179538,0,-0.217934,1.18818,0.148188,0
0.192396,0.169404,0,-0.227282,1.19457,0.154135,0
0.192681,0.160356,0,-0.236294,1.20186,0.159728,0
0.192936,0.152277,0,-0.24488,1.20787,0.164754,0
0.193163,0.145064,0,-0.253039,1.21431,0.169417,0
0.193366,0.138624,0,-0.260727,1.21975,0.17358,0
0.193547,0.132874,0,-0.267947,1.22534,0.177404,0
0.193709,0.12774,0,-0.274684,1.23014,0.180802,0
0.193853,0.123156,0,-0.280951,1.23491,0.1839,0
0.193982,0.119063,0,-0.286752,1.23907,0.186646,0
0.194097,0.115408,0,-0.292108,1.2431,0.189134,0
0.1942,0.112145,0,-0.297034,1.24665,0.191339,0
0.194292,0.109232,0,-0.301556,1.25001,0.193325,0
0.194374,0.106631,0,-0.305694,1.253,0.195087,0
0.194447,0.104309,0,-0.309473,1.25578,0.196668,0
0.194512,0.102235,0,-0.312916,1.25828,0.198074,0
0.194571,0.100384,0,-0.316046,1.26058,0.199332,0
0.194623,0.0987306,0,-0.318886,1.26265,0.200453,0
0.194669,0.0972547,0,-0.321457,1.26453,0.201455,0
0.194711,0.0959369,0,-0.323781,1.26623,0.20235,0
0.194748,0.0947603,0,-0.325877,1.26776,0.203148,0
0.194781,0.0937097,0,-0.327766,1.26914,0.203861,0
0.19481,0.0927717,0,-0.329466,1.27039,0.204498,0
0.194837,0.0919342,0,-0.330995,1.2715,0.205065,0
0.19486,0.0911865,0,-0.332368,1.27249,0.20557,0
0.194881,0.0905188,0,-0.333601,1.27336,0.206015,0
0.1949,0.0899227,0,-0.334707,1.27401,0.206392,0
0.194917,0.0893905,0,-0.335698,1.27393,0.206613,0
0.194932,0.0889153,0,-0.336584,1.27163,0.206428,0
0.194945,0.088491,0,-0.337371,1.2644,0.205385,0
0.194957,0.0881121,0,-0.338063,1.24888,0.202925,0
0.194968,0.0877739,0,-0.338661,1.22213,0.198571,0
0.194977,0.0874719,0,-0.339167,1.18271,0.192095,0
0.194986,0.0872022,0,-0.339585,1.13103,0.183585,0
0.194993,0.0869615,0,-0.339922,1.06909,0.173387,0
0.195,0.0867465,0,-0.340187,0.999805,0.161995,0
0.195006,0.0865546,0,-0.340391,0.926312,0.149931,0
0.195012,0.0863832,0,-0.340545,0.85145,0.137667,0
0.195016,0.0862302,0,-0.34066,0.777511,0.125578,0
0.195021,0.0860936,0,-0.340745,0.706172,0.113937,0
0.195025,0.0859716,0,-0.340806,0.638552,0.102922,0
0.195028,0.0858627,0,-0.340849,0.575313,0.0926397,0
0.195031,0.0857655,0,-0.34088,0.516773,0.0831372,0
0.195034,0.0856787,0,-0.340902,0.463004,0.0744229,0
0.195036,0.0856011,0,-0.340917,0.413911,0.0664782,0
0.195038,0.0855319,0,-0.340928,0.36929,0.0592674,0
0.19504,0.0854701,0,-0.340935,0.328877,0.0527452,0
0.195042,0.085415,0,-0.340939,0.292374,0.0468611,0
0.195044,0.0853657,0,-0.340942,0.259472,0.0415635,0
0.195045,0.0853217,0,-0.340944,0.229864,0.0368013,0
0.195046,0.0852824,0,-0.340945,0.203255,0.0325255,0
0.195047,0.0852474,0,-0.340945,0.179365,0.02869,0
0.195048,0.0852161,0,-0.340946,0.157935,0.0252522,0
0.195049,0.0851881,0,-0.340946,0.138724,0.0221727,0
0.19505,0.0851631,0,-0.340945,0.121512,0.0194153,0
0.195051,0.0851409,0,-0.340945,0.106097,0.0169475,0
0.195051,0.085121,0,-0.340945,0.0922982,0.0147394,0
0.195052,0.0851032,0,-0.340944,0.0799491,0.0127643,0
0.195052,0.0850873,0,-0.340944,0.0689006,0.010998,0
0.195053,0.0850732,0,-0.340944,0.0590182,0.0094188,0
0.195053,0.0850605,0,-0.340943,0.0501806,0.00800702,0
0.195054,0.0850492,0,-0.340943,0.0422787,0.00674514,0
0.195054,0.0850392,0,-0.340943,0.0352147,0.00561737,0
0.195054,0.0850302,0,-0.340943,0.0289005,0.00460958,0
0.195054,0.0850221,0,-0.340942,0.0232571,0.00370906,0
0.195055,0.0850149,0,-0.340942,0.018214,0.0029045,0
0.195055,0.0850085,0,-0.340942,0.0137078,0.00218573,0
0.195055,0.0850028,0,-0.340942,0.00968148,0.0015436,0
0.195055,0.0849977,0,-0.340942,0.00608426,0.000969996,0
0.195055,0.0849932,0,-0.340941,0.00287065,0.000457628,0
0.195055,0.0849891,0,-0.340941,0,0,0
0.197715,0.319147,0,-0.141312,1.13173,0.0834109,0
0.198503,0.294219,0,-0.151022,1.13661,0.0914169,0
0.199207,0.271963,0,-0.161938,1.14692,0.09936,0
0.199835,0.252091,0,-0.172108,1.15242,0.10707,0
0.200396,0.234348,0,-0.182772,1.16275,0.114691,0
0.200897,0.218507,0,-0.193085,1.16908,0.121798,0
0.201344,0.204362,0,-0.20341,1.17846,0.128702,0
0.201744,0.191733,0,-0.213422,1.18506,0.134996,0
0.2021,0.180458,0,-0.223196,1.19339,0.140994,0
0.202419,0.17039,0,-0.232585,1.19987,0.146396,0
0.202703,0.161401,0,-0.241597,1.20725,0.151456,0
0.202957,0.153375,0,-0.250154,1.21329,0.155975,0
0.203183,0.146209,0,-0.258255,1.21976,0.160152,0
0.203385,0.139811,0,-0.265864,1.22519,0.163858,0
0.203566,0.134098,0,-0.272987,1.23078,0.167253,0
0.203727,0.128998,0,-0.279615,1.23554,0.170253,0
0.203871,0.124443,0,-0.28576,1.24029,0.172982,0
0.204,0.120377,0,-0.291431,1.24439,0.17539,0
0.204115,0.116747,0,-0.296648,1.24838,0.177568,0
0.204217,0.113505,0,-0.301428,1.25186,0.179493,0
0.204309,0.110611,0,-0.305796,1.25516,0.181225,0
0.20439,0.108027,0,-0.309776,1.25808,0.182758,0
0.204463,0.10572,0,-0.313393,1.26078,0.184131,0
0.204528,0.10366,0,-0.316675,1.2632,0.185348,0
0.204587,0.10182,0,-0.319646,1.2654,0.186434,0
0.204639,0.100178,0,-0.322333,1.26738,0.187398,0
0.204685,0.0987117,0,-0.324761,1.26917,0.188256,0
0.204726,0.0974025,0,-0.326951,1.27078,0.189017,0
0.204763,0.0962335,0,-0.328926,1.27223,0.189694,0
0.204796,0.0951898,0,-0.330706,1.27353,0.190295,0
0.204826,0.094258,0,-0.332308,1.2747,0.190829,0
0.204852,0.093426,0,-0.333749,1.27575,0.191304,0
0.204875,0.0926831,0,-0.335044,1.27668,0.191723,0
0.204896,0.0920198,0,-0.336207,1.27748,0.192091,0
0.204915,0.0914276,0,-0.337252,1.27799,0.192385,0
0.204932,0.0908988,0,-0.338188,1.27747,0.192489,0
0.204947,0.0904267,0,-0.339023,1.27401,0.192108,0
0.20496,0.0900052,0,-0.339764,1.26459,0.190769,0
0.204972,0.0896288,0,-0.340412,1.24575,0.187942,0
0.204983,0.0892928,0,-0.340969,1.21485,0.183231,0
0.204992,0.0889928,0,-0.341438,1.17097,0.17651,0
0.205001,0.0887249,0,-0.341822,1.11509,0.167948,0
0.205008,0.0884857,0,-0.342129,1.04965,0.157931,0
0.205015,0.0882721,0,-0.342369,0.977784,0.146951,0
0.205021,0.0880814,0,-0.342553,0.902644,0.135496,0
0.205026,0.0879112,0,-0.342692,0.826987,0.123989,0
0.205031,0.0877592,0,-0.342795,0.75296,0.112754,0
0.205035,0.0876235,0,-0.34287,0.682088,0.102022,0
0.205039,0.0875023,0,-0.342924,0.615347,0.091937,0
0.205043,0.0873941,0,-0.342963,0.55328,0.0825768,0
0.205046,0.0872975,0,-0.342991,0.4961,0.0739701,0
0.205049,0.0872112,0,-0.34301,0.443797,0.0661114,0
0.205051,0.0871342,0,-0.343024,0.396211,0.0589733,0
0.205053,0.0870655,0,-0.343033,0.353092,0.0525151,0
0.205055,0.0870041,0,-0.34304,0.314139,0.0466892,0
0.205057,0.0869493,0,-0.343044,0.279032,0.0414451,0
0.205058,0.0869003,0,-0.343047,0.247447,0.0367327,0
0.20506,0.0868566,0,-0.343049,0.219069,0.0325033,0
0.205061,0.0868176,0,-0.34305,0.1936,0.0287111,0
0.205062,0.0867828,0,-0.343051,0.170761,0.0253134,0
0.205063,0.0867517,0,-0.343051,0.150294,0.022271,0
0.205064,0.0867239,0,-0.343051,0.131962,0.0195479,0
0.205065,0.0866991,0,-0.343051,0.11555,0.0171115,0
0.205065,0.086677,0,-0.343051,0.100862,0.0149323,0
0.205066,0.0866572,0,-0.343051,0.0877206,0.0129835,0
0.205067,0.0866395,0,-0.343051,0.0759662,0.0112413,0
0.205067,0.0866238,0,-0.34305,0.0654546,0.00968388,0
0.205068,0.0866097,0,-0.34305,0.0560561,0.00829194,0
0.205068,0.0865972,0,-0.34305,0.0476542,0.00704798,0
0.205068,0.0865859,0,-0.34305,0.0401443,0.00593646,0
0.205069,0.0865759,0,-0.34305,0.0334325,0.00494328,0
0.205069,0.086567,0,-0.343049,0.0274347,0.004056,0
0.205069,0.086559,0,-0.343049,0.0220753,0.00326332,0
0.205069,0.0865519,0,-0.343049,0.0172868,0.00255523,0
0.20507,0.0865455,0,-0.343049,0.0130089,0.00192274,0
0.20507,0.0865398,0,-0.343049,0.00918721,0.00135779,0
0.20507,0.0865348,0,-0.343049,0.00577327,0.000853183,0
0.20507,0.0865302,0,-0.343049,0.00272376,0.000402492,0
0.20507,0.0865262,0,-0.343049,0,0,0
0.207752,0.319143,0,-0.144641,1.13491,0.0802704,0
0.20854,0.294369,0,-0.154654,1.1399,0.0878324,0
0.209243,0.272249,0,-0.165846,1.15064,0.0952879,0
0.209871,0.2525,0,-0.176288,1.15632,0.102497,0
0.210431,0.234866,0,-0.187153,1.16695,0.109582,0
0.210932,0.219122,0,-0.197653,1.17344,0.116155,0
0.211378,0.205065,0,-0.208097,1.18301,0.122506,0
0.211777,0.192514,0,-0.2182,1.18972,0.128262,0
0.212134,0.181307,0,-0.228012,1.19817,0.13372,0
0.212452,0.171302,0,-0.237408,1.2047,0.138605,0
0.212736,0.162368,0,-0.246388,1.21213,0.143161,0
0.212989,0.154391,0,-0.254887,1.21817,0.147202,0
0.213216,0.147269,0,-0.262906,1.22465,0.150924,0
0.213418,0.140911,0,-0.270416,1.23005,0.154204,0
0.213598,0.135233,0,-0.277426,1.2356,0.157196,0
0.213759,0.130164,0,-0.283934,1.24031,0.159823,0
0.213903,0.125638,0,-0.289957,1.24502,0.162205,0
0.214032,0.121597,0,-0.295507,1.24906,0.164291,0
0.214146,0.117989,0,-0.300609,1.25299,0.166172,0
0.214249,0.114767,0,-0.305285,1.25642,0.167822,0
0.21434,0.111891,0,-0.309561,1.25967,0.1693,0
0.214422,0.109322,0,-0.313462,1.26254,0.170601,0
0.214495,0.107029,0,-0.317015,1.26522,0.171763,0
0.21456,0.104982,0,-0.320242,1.26761,0.17279,0
0.214618,0.103154,0,-0.32317,1.2698,0.173705,0
0.21467,0.101522,0,-0.325821,1.27177,0.174517,0
0.214716,0.100064,0,-0.328217,1.27356,0.175241,0
0.214757,0.0987633,0,-0.330378,1.27517,0.175885,0
0.214794,0.0976016,0,-0.332327,1.27663,0.176458,0
0.214827,0.0965643,0,-0.33408,1.27793,0.17697,0
0.214857,0.0956382,0,-0.335656,1.27911,0.177426,0
0.214883,0.0948113,0,-0.337072,1.28016,0.177832,0
0.214907,0.094073,0,-0.338343,1.28108,0.178192,0
0.214927,0.0934138,0,-0.339484,1.28185,0.178505,0
0.214946,0.0928253,0,-0.340506,1.28223,0.178736,0
0.214963,0.0922997,0,-0.341421,1.28117,0.178736,0
0.214978,0.0918305,0,-0.342236,1.27642,0.178177,0
0.214991,0.0914116,0,-0.342956,1.26466,0.176581,0
0.215003,0.0910376,0,-0.343582,1.24247,0.173466,0
0.215014,0.0907036,0,-0.344117,1.2076,0.168521,0
0.215023,0.0904054,0,-0.344563,1.15967,0.161708,0
0.215032,0.0901392,0,-0.344926,1.10018,0.153259,0
0.215039,0.0899015,0,-0.345214,1.0319,0.14358,0
0.215046,0.0896892,0,-0.345438,0.958114,0.133145,0
0.215052,0.0894997,0,-0.345608,0.881957,0.122402,0
0.215057,0.0893305,0,-0.345735,0.806068,0.111725,0
0.215062,0.0891794,0,-0.34583,0.732431,0.10139,0
0.215066,0.0890445,0,-0.345898,0.662401,0.0915838,0
0.21507,0.0889241,0,-0.345948,0.596799,0.0824186,0
0.215074,0.0888166,0,-0.345984,0.53604,0.0739474,0
0.215077,0.0887206,0,-0.346009,0.480242,0.066183,0
0.215079,0.0886349,0,-0.346027,0.429326,0.0591106,0
0.215082,0.0885583,0,-0.346039,0.383088,0.0526986,0
0.215084,0.08849,0,-0.346048,0.341249,0.0469057,0
0.215086,0.088429,0,-0.346054,0.303495,0.0416856,0
0.215088,0.0883745,0,-0.346058,0.269497,0.0369912,0
0.215089,0.0883258,0,-0.346061,0.238932,0.0327757,0
0.215091,0.0882824,0,-0.346063,0.211486,0.0289946,0
0.215092,0.0882436,0,-0.346064,0.186865,0.0256061,0
0.215093,0.088209,0,-0.346065,0.164794,0.0225714,0
0.215094,0.0881781,0,-0.346065,0.145023,0.019855,0
0.215095,0.0881505,0,-0.346065,0.127319,0.0174246,0
0.215096,0.0881259,0,-0.346066,0.111472,0.0152508,0
0.215096,0.0881039,0,-0.346066,0.0972936,0.0133069,0
0.215097,0.0880842,0,-0.346066,0.0846103,0.011569,0
0.215097,0.0880667,0,-0.346065,0.0732675,0.0100156,0
0.215098,0.088051,0,-0.346065,0.0631253,0.00862722,0
0.215098,0.088037,0,-0.346065,0.0540583,0.00738656,0
0.215099,0.0880245,0,-0.346065,0.0459535,0.006278,0
0.215099,0.0880134,0,-0.346065,0.0387099,0.00528755,0
0.215099,0.0880034,0,-0.346065,0.0322367,0.00440272,0
0.2151,0.0879946,0,-0.346065,0.0264525,0.00361227,0
0.2151,0.0879866,0,-0.346065,0.0212843,0.00290616,0
0.2151,0.0879795,0,-0.346065,0.016667,0.0022755,0
0.2151,0.0879732,0,-0.346065,0.0125421,0.00171218,0
0.215101,0.0879676,0,-0.346065,0.00885738,0.00120905,0
0.215101,0.0879625,0,-0.346064,0.0055659,0.000759707,0
0.215101,0.087958,0,-0.346064,0.00262589,0.00035839,0
0.215101,0.087954,0,-0.346064,0,0,0
0.217791,0.319127,0,-0.14782,1.13796,0.0769958,0
0.218579,0.294495,0,-0.158107,1.14302,0.0841095,0
0.219283,0.272503,0,-0.169541,1.15415,0.0910758,0
0.219911,0.252867,0,-0.180221,1.15998,0.0977883,0
0.220473,0.235335,0,-0.19125,1.17088,0.104346,0
0.220974,0.219682,0,-0.201901,1.1775,0.110397,0
0.221421,0.205705,0,-0.212429,1.18722,0.116213,0
