Points_0,Points_1,Points_2,uh_0,uh_1,uh_2
-0.481174,-0.619502,0,1,0,0
-0.374756,-0.689108,0,1,0,0
-0.229196,-0.750187,0,1,0,0
-0.0281943,-0.783911,0,1,0,0
0.0285947,0.709822,0,1,0,0
-0.155237,0.693229,0,1,0,0
-0.290891,0.648111,0,1,0,0
-0.391786,0.592594,0,1,0,0
-0.467921,0.534523,0,1,0,0
-0.526226,0.477232,0,1,0,0
-0.571453,0.422026,0,1,0,0
-0.606878,0.369275,0,1,0,0
-0.634787,0.31892,0,1,0,0
-0.656795,0.270713,0,1,0,0
-0.67405,0.224324,0,1,0,0
-0.687372,0.1794,0,1,0,0
-0.697339,0.135583,0,1,0,0
-0.704347,0.0925227,0,1,0,0
-0.708645,0.0498727,0,1,0,0
-0.71036,0.007291,0,1,0,0
-0.709507,-0.0355665,0,1,0,0
-0.705986,-0.0790511,0,1,0,0
-0.699575,-0.123527,0,1,0,0
-0.68991,-0.169377,0,1,0,0
-0.676442,-0.217004,0,1,0,0
-0.658383,-0.266826,0,1,0,0
-0.634615,-0.319262,0,1,0,0
-0.603548,-0.374692,0,1,0,0
-0.562909,-0.433357,0,1,0,0
-0.509401,-0.495152,0,1,0,0
-0.438184,-0.55916,0,1,0,0
-0.342081,-0.622612,0,1,0,0
-0.210496,-0.678495,0,1,0,0
-0.0285947,-0.709822,0,1,0,0
0.0289588,0.642468,0,1,0,0
-0.137534,0.628242,0,1,0,0
-0.260534,0.587985,0,1,0,0
-0.352114,0.538163,0,1,0,0
-0.421289,0.485921,0,1,0,0
-0.474319,0.43431,0,1,0,0
-0.515502,0.384528,0,1,0,0
-0.547799,0.336926,0,1,0,0
-0.573283,0.291462,0,1,0,0
-0.593415,0.247915,0,1,0,0
-0.609237,0.205995,0,1,0,0
-0.621492,0.165383,0,1,0,0
-0.630704,0.12576,0,1,0,0
-0.637235,0.0868082,0,1,0,0
-0.64131,0.0482164,0,1,0,0
-0.643048,0.00967516,0,1,0,0
-0.64246,-0.0291268,0,1,0,0
-0.639461,-0.068508,0,1,0,0
