Points_0,Points_1,Points_2,ph,uh_0,uh_1,uh_2
-0.267767,-0.079367,0,1.26984,0.75836,-0.00481833,0
-0.263083,-0.09347,0,1.26859,0.758962,-0.00681921,0
-0.25735,-0.108019,0,1.26704,0.759675,-0.00887739,0
-0.250395,-0.123085,0,1.26516,0.760535,-0.0109992,0
-0.241988,-0.138733,0,1.26287,0.761553,-0.0132049,0
-0.231825,-0.155014,0,1.26009,0.762782,-0.0154963,0
-0.219514,-0.171955,0,1.25671,0.764247,-0.017899,0
-0.204535,-0.189541,0,1.25258,0.766032,-0.0204036,0
-0.186202,-0.207672,0,1.24752,0.768183,-0.0230436,0
-0.163599,-0.226101,0,1.24124,0.770842,-0.0257791,0
-0.1355,-0.244304,0,1.23342,0.774119,-0.028633,0
-0.10027,-0.261258,0,1.22333,0.778233,-0.0315004,0
-0.055775,-0.274999,0,1.21114,0.78347,-0.034582,0
0.000603366,-0.281785,0,1.19485,0.790759,-0.0360735,0
0.0108248,0.257942,0,1.16858,0.811201,0.0837885,0
-0.0399549,0.253088,0,1.19235,0.79374,0.0784396,0
-0.0802788,0.241735,0,1.20797,0.782963,0.0693755,0
-0.112385,0.227287,0,1.2221,0.775267,0.0627296,0
-0.138131,0.211549,0,1.23205,0.769831,0.0564329,0
-0.158952,0.195477,0,1.24004,0.765443,0.0512383,0
-0.175932,0.179568,0,1.24617,0.762267,0.0463481,0
-0.189884,0.164068,0,1.25119,0.75964,0.042099,0
-0.201423,0.149081,0,1.2552,0.757725,0.0381217,0
-0.211013,0.134637,0,1.25851,0.756098,0.0345658,0
-0.219009,0.120721,0,1.26121,0.754913,0.0312246,0
-0.225684,0.107296,0,1.26345,0.753889,0.0281684,0
-0.231249,0.0943128,0,1.26528,0.753161,0.0252744,0
-0.235867,0.081718,0,1.26679,0.752528,0.0225761,0
-0.239666,0.0694557,0,1.26802,0.752109,0.0199975,0
-0.242744,0.0574702,0,1.26901,0.751747,0.0175532,0
-0.245175,0.0457068,0,1.26977,0.751554,0.0151946,0
-0.247016,0.0341118,0,1.27035,0.751397,0.0129257,0
-0.248307,0.0226331,0,1.27075,0.751387,0.010715,0
-0.249072,0.011219,0,1.27098,0.751391,0.00855904,0
-0.249325,-0.000181427,0,1.27104,0.751535,0.0064383,0
-0.249066,-0.011619,0,1.27095,0.75172,0.00434377,0
-0.248287,-0.0231448,0,1.2707,0.751987,0.00226254,0
-0.246967,-0.0348109,0,1.27027,0.75234,0.000184827,0
-0.245038,-0.0466706,0,1.26967,0.752768,-0.00190325,0
-0.242382,-0.0587577,0,1.26887,0.753278,-0.00401342,0
-0.238949,-0.0711085,0,1.26785,0.75387,-0.00615878,0
-0.234674,-0.0837824,0,1.26658,0.754575,-0.00834683,0
-0.229448,-0.0968466,0,1.26504,0.755399,-0.0105963,0
-0.223119,-0.110368,0,1.26317,0.756384,-0.0129132,0
-0.215482,-0.124407,0,1.26092,0.757539,-0.0153211,0
-0.206264,-0.13901,0,1.25819,0.758928,-0.0178203,0
-0.195112,-0.154205,0,1.25488,0.760572,-0.0204406,0
-0.181559,-0.169976,0,1.25085,0.762571,-0.0231673,0
-0.16499,-0.186238,0,1.24593,0.76497,-0.0260404,0
-0.14458,-0.20277,0,1.23982,0.767933,-0.0290065,0
-0.119227,-0.219107,0,1.23225,0.77157,-0.0321037,0
-0.0874616,-0.234336,0,1.22249,0.776148,-0.0351853,0
-0.0473612,-0.246709,0,1.21068,0.781877,-0.0385719,0
0.00343343,-0.252885,0,1.19501,0.789795,-0.0402304,0
0.0120707,0.233477,0,1.17153,0.806465,0.0932835,0
-0.0336549,0.228872,0,1.19445,0.788636,0.0866893,0
-0.0699657,0.218501,0,1.20984,0.777816,0.0760138,0
-0.0988818,0.205395,0,1.22368,0.769783,0.068586,0
-0.122076,0.191159,0,1.23328,0.764137,0.06148,0
-0.140841,0.176641,0,1.24103,0.759551,0.0556827,0
-0.15615,0.162283,0,1.24694,0.756314,0.0501973,0
-0.168735,0.148301,0,1.25177,0.753615,0.0454674,0
-0.179149,0.134787,0,1.2556,0.751697,0.0410326,0
-0.187809,0.121764,0,1.25875,0.750053,0.0370861,0
-0.195034,0.10922,0,1.2613,0.748894,0.0333753,0
-0.20107,0.0971185,0,1.26341,0.747884,0.029991,0
-0.206106,0.0854159,0,1.26511,0.7472,0.0267861,0
-0.21029,0.0740631,0,1.26651,0.746602,0.0238043,0
-0.213735,0.0630095,0,1.26763,0.74624,0.0209556,0
-0.216531,0.0522048,0,1.26852,0.745929,0.0182598,0
-0.218744,0.0415995,0,1.2692,0.745804,0.0156599,0
-0.220425,0.0311453,0,1.2697,0.745708,0.0131624,0
-0.221609,0.020795,0,1.27001,0.745778,0.0107308,0
-0.222319,0.0105019,0,1.27017,0.74585,0.00836222,0
-0.222567,0.000220209,0,1.27017,0.746083,0.00603445,0
-0.222353,-0.010096,0,1.27002,0.746354,0.00373795,0
-0.22167,-0.0204927,0,1.26971,0.746713,0.00145847,0
-0.2205,-0.0310169,0,1.26923,0.747168,-0.000814405,0
-0.218772,-0.0417164,0,1.26859,0.747701,-0.00309686,0
-0.216358,-0.052614,0,1.26775,0.748318,-0.00540299,0
-0.21322,-0.0637348,0,1.2667,0.749017,-0.00774651,0
-0.209309,-0.0751327,0,1.26541,0.749839,-0.0101348,0
-0.204535,-0.0868711,0,1.26385,0.750788,-0.012589,0
-0.198766,-0.099013,0,1.26198,0.751915,-0.0151147,0
-0.191816,-0.111616,0,1.25972,0.753226,-0.0177391,0
-0.183441,-0.124722,0,1.25701,0.754796,-0.0204598,0
-0.173324,-0.138356,0,1.25374,0.756644,-0.0233121,0
-0.161045,-0.152508,0,1.24976,0.758887,-0.026274,0
-0.146051,-0.167101,0,1.2449,0.761566,-0.0293931,0
-0.127599,-0.181939,0,1.2389,0.764872,-0.0325991,0
-0.104698,-0.196609,0,1.23148,0.76891,-0.0359511,0
-0.0760251,-0.210299,0,1.22194,0.773992,-0.0392308,0
-0.039849,-0.221449,0,1.21035,0.780249,-0.0428762,0
0.00596026,-0.227082,0,1.19514,0.788814,-0.0446851,0
0.0131831,0.211633,0,1.17469,0.80167,0.102974,0
-0.0280299,0.20725,0,1.19702,0.783355,0.0951216,0
-0.0607576,0.197757,0,1.21232,0.772326,0.0829412,0
-0.0868253,0.185848,0,1.22591,0.763818,0.074765,0
-0.107742,0.172953,0,1.23524,0.75792,0.0667884,0
-0.12467,0.159824,0,1.24279,0.753114,0.060333,0
-0.138487,0.14685,0,1.24852,0.749806,0.0541986,0
-0.149852,0.134224,0,1.25319,0.747025,0.0489465,0
-0.159261,0.122024,0,1.25686,0.745101,0.044014,0
-0.167091,0.110271,0,1.25987,0.743438,0.0396425,0
-0.173628,0.0989511,0,1.26228,0.742308,0.03553,0
-0.179093,0.0880317,0,1.26426,0.741318,0.0317894,0
-0.183658,0.0774723,0,1.26585,0.740686,0.0282475,0
-0.187453,0.0672283,0,1.26714,0.740132,0.0249585,0
-0.190583,0.0572539,0,1.26816,0.739837,0.0218179,0
-0.193126,0.0475034,0,1.26895,0.739586,0.0188506,0
-0.195144,0.0379323,0,1.26954,0.739541,0.0159907,0
-0.196682,0.0284966,0,1.26995,0.739517,0.0132472,0
-0.197771,0.0191538,0,1.27018,0.739678,0.0105781,0
-0.198432,0.00986171,0,1.27026,0.739831,0.00798151,0
-0.198675,0.000578812,0,1.27019,0.740168,0.005432,0
-0.198501,-0.00873626,0,1.26996,0.740537,0.00291956,0
-0.197904,-0.0181249,0,1.26958,0.741004,0.000428549,0
-0.196869,-0.0276295,0,1.26904,0.741575,-0.00205205,0
-0.195321,-0.037293,0,1.26833,0.742229,-0.00454121,0
-0.193122,-0.0471285,0,1.26744,0.742967,-0.00705617,0
-0.190246,-0.0571511,0,1.26634,0.743788,-0.00961103,0
-0.186661,-0.0674098,0,1.26501,0.744741,-0.0122128,0
-0.182292,-0.0779645,0,1.26342,0.74583,-0.0148853,0
-0.177021,-0.0888748,0,1.26152,0.747115,-0.0176336,0
-0.170685,-0.100195,0,1.25924,0.748602,-0.0204885,0
-0.163064,-0.111964,0,1.2565,0.750377,-0.0234448,0
-0.153871,-0.124206,0,1.25322,0.752454,-0.0265431,0
-0.142729,-0.136911,0,1.24924,0.75497,-0.0297533,0
-0.129141,-0.150013,0,1.2444,0.757963,-0.0331314,0
-0.112437,-0.16334,0,1.23843,0.761654,-0.0365866,0
-0.0917256,-0.176522,0,1.23108,0.766137,-0.0401985,0
-0.065814,-0.188837,0,1.22166,0.771783,-0.0436621,0
-0.0331416,-0.198896,0,1.21015,0.778641,-0.0475165,0
0.00821637,-0.204044,0,1.19525,0.787914,-0.0494544,0
0.0141763,0.192129,0,1.17829,0.796281,0.112818,0
-0.0230076,0.187945,0,1.20014,0.777499,0.103691,0
-0.052536,0.179235,0,1.21546,0.766177,0.0900827,0
-0.0760607,0.168396,0,1.22881,0.757157,0.0811673,0
-0.0949434,0.156697,0,1.23793,0.751038,0.0722665,0
-0.110232,0.144808,0,1.24532,0.746028,0.0651176,0
-0.122717,0.133071,0,1.25091,0.742663,0.0582958,0
-0.132992,0.121655,0,1.25543,0.739803,0.0524901,0
-0.141505,0.110629,0,1.25896,0.737881,0.0470274,0
-0.148593,0.100009,0,1.26184,0.736206,0.0422016,0
-0.154516,0.0897826,0,1.26413,0.735115,0.0376589,0
-0.159471,0.0799185,0,1.26598,0.734154,0.0335358,0
-0.163614,0.0703798,0,1.26746,0.733585,0.0296323,0
-0.167063,0.0611258,0,1.26864,0.733085,0.0260135,0
-0.169911,0.0521149,0,1.26955,0.73287,0.0225595,0
-0.17223,0.0433058,0,1.27024,0.732691,0.0193006,0
-0.174074,0.034658,0,1.27073,0.732738,0.0161618,0
-0.175483,0.0261317,0,1.27105,0.7328,0.0131547,0
-0.176488,0.0176885,0,1.27119,0.733068,0.0102314,0
-0.177105,0.00929008,0,1.27118,0.733313,0.00739096,0
-0.177344,0.000898994,0,1.27102,0.73377,0.00460464,0
-0.177205,-0.00752217,0,1.27071,0.734255,0.00186194,0
-0.176684,-0.0160107,0,1.27025,0.734844,-0.000854205,0
-0.17577,-0.024605,0,1.26963,0.735548,-0.0035554,0
-0.174383,-0.0333436,0,1.26884,0.736339,-0.00626394,0
-0.172376,-0.0422308,0,1.26788,0.737215,-0.00900119,0
-0.169735,-0.0512728,0,1.26672,0.738172,-0.0117813,0
-0.166441,-0.0605144,0,1.26534,0.739271,-0.0146107,0
-0.162432,-0.0700121,0,1.26369,0.740516,-0.0175158,0
-0.157607,-0.0798229,0,1.26173,0.741978,-0.0205012,0
-0.151819,-0.0899977,0,1.2594,0.743661,-0.0236012,0
-0.14487,-0.100573,0,1.25661,0.745663,-0.0268077,0
-0.136502,-0.111571,0,1.25328,0.747997,-0.0301663,0
-0.126376,-0.122985,0,1.24925,0.750818,-0.0336378,0
-0.114043,-0.134757,0,1.24438,0.754163,-0.037287,0
-0.0988999,-0.146733,0,1.23837,0.758281,-0.0409979,0
-0.0801429,-0.158587,0,1.231,0.763257,-0.0448723,0
-0.0566969,-0.169675,0,1.22161,0.769531,-0.0485086,0
-0.0271529,-0.178759,0,1.21005,0.777074,-0.0525203,0
0.0102307,-0.183473,0,1.19533,0.787132,-0.0545605,0
0.015063,0.174715,0,1.18219,0.790384,0.122793,0
-0.0185234,0.170709,0,1.20374,0.771088,0.112396,0
-0.0451954,0.162697,0,1.21916,0.759383,0.097453,0
-0.0664494,0.152813,0,1.23231,0.749827,0.0877804,0
-0.0835161,0.142184,0,1.24129,0.74351,0.0779065,0
-0.0973411,0.131401,0,1.24857,0.7383,0.0700325,0
-0.108637,0.120768,0,1.25403,0.734877,0.0624877,0
-0.117939,0.110432,0,1.25843,0.731936,0.0560944,0
-0.12565,0.100454,0,1.26185,0.730019,0.0500669,0
-0.132077,0.0908472,0,1.2646,0.728337,0.0447544,0
-0.137451,0.0815964,0,1.26677,0.727292,0.0397512,0
-0.141952,0.0726745,0,1.26852,0.726369,0.0352171,0
-0.145718,0.0640471,0,1.26988,0.725872,0.0309257,0
-0.148857,0.0556771,0,1.27095,0.725439,0.026952,0
-0.151454,0.0475266,0,1.27176,0.725314,0.0231617,0
-0.153572,0.039558,0,1.27235,0.725221,0.0195895,0
-0.15526,0.0317345,0,1.27273,0.725375,0.0161517,0
-0.156556,0.0240202,0,1.27294,0.725537,0.0128618,0
-0.157485,0.0163801,0,1.27299,0.725926,0.00966648,0
-0.158063,0.0087797,0,1.27289,0.726279,0.00656526,0
-0.158298,0.00118487,0,1.27263,0.726873,0.00352608,0
-0.15819,-0.00643817,0,1.27222,0.72749,0.000537954,0
-0.157738,-0.014123,0,1.27167,0.728219,-0.00241763,0
-0.156931,-0.0219045,0,1.27095,0.729075,-0.00535283,0
-0.155688,-0.0298173,0,1.27007,0.730022,-0.00829389,0
-0.153852,-0.0378578,0,1.26902,0.731051,-0.0112676,0
-0.151421,-0.0460244,0,1.26778,0.732161,-0.0142876,0
-0.148386,-0.0543577,0,1.26632,0.733422,-0.0173595,0
-0.1447,-0.0629118,0,1.2646,0.73484,-0.0205123,0
-0.140272,-0.0717408,0,1.26256,0.736498,-0.0237498,0
-0.134974,-0.0808932,0,1.26015,0.738398,-0.02711,0
-0.128625,-0.0904028,0,1.25728,0.740653,-0.0305812,0
-0.120994,-0.10029,0,1.25386,0.743273,-0.0342142,0
-0.111775,-0.110551,0,1.24974,0.746434,-0.0379592,0
-0.100562,-0.121135,0,1.24477,0.750167,-0.0418891,0
-0.086813,-0.131906,0,1.23866,0.754758,-0.0458594,0
-0.0698013,-0.142574,0,1.23119,0.760277,-0.0499945,0
-0.0485567,-0.152566,0,1.22173,0.767236,-0.0537935,0
-0.0218058,-0.16078,0,1.21004,0.775547,-0.0579085,0
0.0120293,-0.165107,0,1.19535,0.786458,-0.0600179,0
0.0158548,0.159167,0,1.18638,0.783877,0.132866,0
-0.0145196,0.155319,0,1.20778,0.764054,0.121216,0
-0.0386412,0.147932,0,1.22337,0.751908,0.105028,0
-0.0578679,0.1389,0,1.23636,0.741828,0.0945673,0
-0.0733131,0.129225,0,1.24528,0.735331,0.0836855,0
-0.0858312,0.11943,0,1.25248,0.729915,0.0750613,0
-0.0960652,0.109783,0,1.25786,0.726428,0.0667622,0
-0.104498,0.100412,0,1.26216,0.723402,0.0597473,0
-0.111495,0.0913702,0,1.26548,0.72149,0.0531211,0
-0.11733,0.0826665,0,1.26813,0.719805,0.0472882,0
-0.122214,0.0742874,0,1.27019,0.718812,0.0417933,0
-0.126309,0.0662068,0,1.27182,0.717937,0.0368179,0
-0.129739,0.058393,0,1.27308,0.717522,0.0321109,0
-0.132603,0.0508122,0,1.27404,0.717168,0.0277558,0
-0.134974,0.0434299,0,1.27474,0.717147,0.0236048,0
-0.136913,0.0362117,0,1.27521,0.717155,0.0196961,0
-0.138463,0.0291242,0,1.27549,0.717429,0.0159378,0
-0.139657,0.022135,0,1.2756,0.717707,0.0123448,0
-0.140518,0.015212,0,1.27553,0.718234,0.00885817,0
-0.141061,0.008324,0,1.27532,0.71871,0.00547819,0
-0.141292,0.00144012,0,1.27496,0.71946,0.00216912,0
-0.141213,-0.0054703,0,1.27444,0.720228,-0.00108048,0
-0.140822,-0.0124376,0,1.27378,0.721117,-0.00429053,0
-0.140111,-0.0194934,0,1.27295,0.722144,-0.00747371,0
-0.138996,-0.0266688,0,1.27196,0.723269,-0.0106609,0
-0.137314,-0.0339533,0,1.2708,0.724469,-0.013886,0
-0.135069,-0.0413382,0,1.26947,0.725749,-0.0171615,0
-0.132266,-0.0488607,0,1.26791,0.727189,-0.0204918,0
-0.128867,-0.0565722,0,1.26609,0.728799,-0.0239081,0
-0.124795,-0.0645246,0,1.26396,0.730673,-0.0274136,0
-0.119934,-0.0727642,0,1.26144,0.732814,-0.0310497,0
-0.114121,-0.0813221,0,1.25846,0.735349,-0.0348009,0
-0.107147,-0.0902183,0,1.25491,0.738287,-0.0387221,0
-0.0987375,-0.0994496,0,1.25065,0.741824,-0.0427517,0
-0.0885256,-0.108973,0,1.24553,0.745989,-0.0469701,0
-0.0760212,-0.118668,0,1.23925,0.751103,-0.0512004,0
-0.0605677,-0.128276,0,1.2316,0.757216,-0.0555881,0
-0.0412886,-0.137289,0,1.22199,0.764915,-0.0595377,0
-0.0170317,-0.144727,0,1.21006,0.774069,-0.0636965,0
0.0136352,-0.148709,0,1.19529,0.785893,-0.065833,0
0.0165617,0.145285,0,1.19081,0.776835,0.143011,0
-0.0109448,0.141578,0,1.21219,0.756455,0.130144,0
-0.0327892,0.134748,0,1.22802,0.743806,0.112806,0
-0.0502058,0.126478,0,1.24091,0.73321,0.101515,0
-0.0642034,0.117655,0,1.24984,0.726524,0.0896053,0
-0.0755544,0.108742,0,1.25701,0.720878,0.0802053,0
-0.0848404,0.099975,0,1.26234,0.717306,0.0711207,0
-0.0924979,0.0914658,0,1.26657,0.714188,0.0634466,0
-0.0988557,0.0832593,0,1.26981,0.712277,0.0561863,0
-0.104163,0.0753624,0,1.27236,0.710593,0.0497965,0
-0.10861,0.0677614,0,1.27433,0.709656,0.0437768,0
-0.112342,0.0604319,0,1.27586,0.708838,0.0383273,0
-0.115473,0.0533447,0,1.27701,0.708513,0.0331748,0
-0.118089,0.0464686,0,1.27786,0.708252,0.0284094,0
-0.120261,0.0397721,0,1.27844,0.708346,0.0238713,0
-0.122039,0.0332239,0,1.27881,0.70847,0.0196008,0
-0.123465,0.0267937,0,1.27897,0.708879,0.0154985,0
-0.124568,0.0204517,0,1.27896,0.709291,0.0115802,0
-0.125368,0.014169,0,1.27878,0.709973,0.00778171,0
-0.12588,0.00791712,0,1.27845,0.710591,0.00410354,0
-0.126109,0.00166802,0,1.27796,0.711517,0.000506286,0
-0.126055,-0.00460614,0,1.27732,0.712456,-0.00302194,0
-0.125718,-0.0109328,0,1.27653,0.713526,-0.00650236,0
-0.125093,-0.0173406,0,1.27557,0.714747,-0.00994816,0
-0.124092,-0.0238577,0,1.27445,0.716071,-0.0133958,0
-0.122547,-0.0304672,0,1.27318,0.717465,-0.0168881,0
-0.120469,-0.0371542,0,1.27173,0.718932,-0.0204357,0
-0.117873,-0.0439527,0,1.27006,0.72057,-0.0240414,0
-0.114731,-0.0509118,0,1.26812,0.722393,-0.0277382,0
-0.110976,-0.0580816,0,1.26586,0.724504,-0.0315288,0
-0.106505,-0.0655061,0,1.26321,0.726913,-0.0354571,0
-0.101171,-0.0732143,0,1.26008,0.729758,-0.0395038,0
-0.0947844,-0.0812253,0,1.25637,0.733048,-0.0437269,0
-0.0870974,-0.0895374,0,1.25193,0.737004,-0.0480518,0
-0.0777789,-0.0981136,0,1.24659,0.741649,-0.0525639,0
-0.0663856,-0.106847,0,1.24008,0.747339,-0.0570513,0
-0.0523234,-0.11551,0,1.23217,0.754107,-0.0616759,0
-0.0347993,-0.12365,0,1.22232,0.762599,-0.0657571,0
-0.012769,-0.130394,0,1.21007,0.772663,-0.0698933,0
0.015069,-0.134067,0,1.19513,0.785448,-0.0720024,0
0.0171929,0.13289,0,1.19542,0.769322,0.153205,0
-0.00775305,0.12931,0,1.2169,0.748347,0.139172,0
-0.0275643,0.122977,0,1.23303,0.735131,0.120779,0
-0.0433646,0.115387,0,1.24589,0.724017,0.108615,0
-0.0560696,0.107325,0,1.25492,0.717101,0.095674,0
-0.0663787,0.0991994,0,1.2621,0.71119,0.0854699,0
-0.0748182,0.0912179,0,1.26742,0.707507,0.0755686,0
-0.0817831,0.083478,0,1.27161,0.704287,0.0671946,0
-0.087571,0.0760174,0,1.27479,0.702366,0.0592635,0
-0.0924073,0.0688409,0,1.27727,0.700685,0.0522771,0
-0.0964638,0.0619347,0,1.27916,0.699803,0.045697,0
-0.0998722,0.0552758,0,1.28059,0.699051,0.0397373,0
-0.102735,0.0488373,0,1.28163,0.698824,0.034107,0
-0.105131,0.0425904,0,1.28237,0.698668,0.0288995,0
-0.107123,0.0365062,0,1.28284,0.698889,0.0239454,0
-0.108759,0.0305563,0,1.28309,0.699146,0.0192852,0
-0.110074,0.0247128,0,1.28313,0.699706,0.0148134,0
-0.111096,0.0189487,0,1.28299,0.700271,0.0105456,0
-0.111842,0.0132377,0,1.28268,0.701126,0.00641275,0
-0.112326,0.00755384,0,1.28222,0.701907,0.00241527,0
-0.112552,0.0018715,0,1.28159,0.703029,-0.00148997,0
-0.112521,-0.00383456,0,1.28082,0.704164,-0.00531528,0
-0.112233,-0.00958923,0,1.27988,0.705437,-0.00908305,0
-0.111684,-0.0154184,0,1.27878,0.706878,-0.0128069,0
-0.110785,-0.0213477,0,1.27751,0.708427,-0.0165298,0
-0.109362,-0.0273546,0,1.2761,0.710035,-0.0203064,0
-0.107434,-0.0334185,0,1.27452,0.711712,-0.024144,0
-0.105023,-0.0395705,0,1.27271,0.713567,-0.0280435,0
-0.102109,-0.045858,0,1.27064,0.715624,-0.0320391,0
-0.0986381,-0.052329,0,1.26823,0.717999,-0.0361329,0
-0.0945152,-0.0590256,0,1.26541,0.720704,-0.0403706,0
-0.089608,-0.0659752,0,1.2621,0.723891,-0.0447291,0
-0.0837461,-0.0731959,0,1.25818,0.727574,-0.0492674,0
-0.0767044,-0.0806873,0,1.2535,0.731994,-0.053897,0
-0.0681837,-0.0884178,0,1.2479,0.737171,-0.0587052,0
-0.0577824,-0.0962937,0,1.2411,0.743498,-0.0634427,0
-0.0449625,-0.104112,0,1.23285,0.750987,-0.068279,0
-0.0290052,-0.111472,0,1.22266,0.760327,-0.0724627,0
-0.00896309,-0.117597,0,1.21002,0.771365,-0.0765012,0
0.0163491,-0.120995,0,1.19482,0.785149,-0.0785123,0
0.0177565,0.121823,0,1.20015,0.761416,0.163428,0
-0.00490325,0.118356,0,1.22184,0.739798,0.148297,0
-0.0228992,0.112467,0,1.23833,0.72594,0.128944,0
-0.0372565,0.105484,0,1.25125,0.714289,0.115869,0
-0.0488073,0.0981011,0,1.26045,0.707076,0.101907,0
-0.0581862,0.090679,0,1.26769,0.70086,0.0908659,0
-0.0658699,0.083399,0,1.27306,0.697031,0.0801173,0
-0.0722164,0.0763459,0,1.27723,0.693693,0.0709994,0
-0.0774953,0.0695515,0,1.28039,0.691748,0.0623592,0
-0.0819109,0.0630181,0,1.28281,0.690067,0.0547329,0
-0.0856187,0.0567323,0,1.28462,0.689238,0.0475542,0
-0.0887381,0.0506722,0,1.28596,0.688558,0.0410447,0
-0.0913615,0.0448128,0,1.28691,0.688434,0.034901,0
-0.0935613,0.0391276,0,1.28754,0.688397,0.0292163,0
-0.0953936,0.0335902,0,1.28789,0.688757,0.0238142,0
-0.0969014,0.0281744,0,1.28801,0.689165,0.0187335,0
-0.0981178,0.0228549,0,1.28792,0.689892,0.013864,0
-0.0990669,0.0176068,0,1.28765,0.69063,0.00921978,0
-0.0997656,0.0124063,0,1.2872,0.691678,0.00472781,0
-0.100225,0.00722949,0,1.28659,0.692643,0.000387838,0
-0.100448,0.00205318,0,1.28582,0.693985,-0.00384702,0
-0.100437,-0.00314566,0,1.28489,0.695342,-0.00798946,0
-0.100192,-0.00838959,0,1.28379,0.696845,-0.0120628,0
-0.0997115,-0.0137022,0,1.28252,0.698531,-0.0160811,0
-0.098904,-0.0191067,0,1.28108,0.700334,-0.0200951,0
-0.0975903,-0.0245755,0,1.27951,0.702181,-0.0241742,0
-0.0957948,-0.030083,0,1.27778,0.70409,-0.0283212,0
-0.0935486,-0.0356578,0,1.27582,0.706186,-0.0325346,0
-0.0908402,-0.0413456,0,1.27358,0.708502,-0.0368486,0
-0.0876217,-0.0471927,0,1.271,0.711167,-0.0412652,0
-0.0838099,-0.0532395,0,1.26798,0.7142,-0.0458305,0
-0.0792842,-0.0595117,0,1.26445,0.717767,-0.0505174,0
-0.0738905,-0.0660268,0,1.26028,0.721887,-0.0553838,0
-0.067425,-0.0727854,0,1.25532,0.726821,-0.060326,0
-0.0596165,-0.0797609,0,1.24939,0.732591,-0.0654289,0
-0.0501009,-0.0868708,0,1.24222,0.73962,-0.0704038,0
-0.0383902,-0.0939356,0,1.23356,0.747903,-0.0754168,0
-0.0238319,-0.100599,0,1.22296,0.758151,-0.079659,0
-0.00556494,-0.106171,0,1.20986,0.770218,-0.083515,0
0.0174921,-0.109322,0,1.19434,0.785026,-0.0853378,0
0.0182597,0.111942,0,1.20494,0.753194,0.17366,0
-0.00235878,0.108575,0,1.22695,0.730874,0.157514,0
-0.0187339,0.103084,0,1.24386,0.716292,0.137302,0
-0.0318028,0.0966419,0,1.25693,0.704066,0.123287,0
-0.0423232,0.0898657,0,1.26638,0.69647,0.108323,0
-0.0508714,0.0830715,0,1.27373,0.689905,0.0964091,0
-0.0578803,0.0764179,0,1.27919,0.685885,0.084784,0
-0.0636747,0.0699781,0,1.2834,0.682409,0.0748759,0
-0.0684992,0.0637783,0,1.28655,0.680417,0.0654863,0
-0.0725392,0.0578192,0,1.28894,0.67873,0.0571733,0
-0.0759357,0.0520872,0,1.29069,0.677947,0.0493539,0
-0.0787969,0.0465618,0,1.29195,0.677343,0.0422512,0
-0.0812069,0.0412195,0,1.2928,0.677327,0.0355546,0
-0.0832311,0.0360359,0,1.29332,0.67742,0.0293536,0
-0.0849206,0.0309867,0,1.29355,0.677931,0.0234679,0
-0.0863145,0.0260478,0,1.29354,0.678507,0.0179325,0
-0.0874426,0.021196,0,1.29332,0.679418,0.0126338,0
-0.0883269,0.0164087,0,1.2929,0.680352,0.00758329,0
-0.0889827,0.0116639,0,1.29229,0.681614,0.00270468,0
-0.0894194,0.00693988,0,1.29153,0.682788,-0.00200344,0
-0.0896409,0.00221539,0,1.29059,0.684374,-0.00659171,0
-0.0896478,-0.00253056,0,1.28949,0.685981,-0.0110732,0
-0.0894419,-0.00731848,0,1.28821,0.687744,-0.015472,0
-0.0890219,-0.0121699,0,1.28675,0.689706,-0.0198021,0
-0.0882959,-0.0171058,0,1.28512,0.691793,-0.024124,0
-0.0870796,-0.0220942,0,1.28337,0.693906,-0.0285253,0
-0.0854029,-0.0271049,0,1.28146,0.696073,-0.0330029,0
-0.0833041,-0.0321644,0,1.27933,0.698434,-0.037552,0
-0.0807784,-0.0373166,0,1.27691,0.701037,-0.0422061,0
-0.0777857,-0.0426067,0,1.27411,0.704023,-0.0469666,0
-0.0742515,-0.0480734,0,1.27087,0.707421,-0.0518785,0
-0.0700665,-0.0537407,0,1.26707,0.71141,-0.0569108,0
-0.0650908,-0.0596257,0,1.26261,0.716016,-0.062117,0
-0.0591397,-0.0657302,0,1.25731,0.721522,-0.0673775,0
-0.0519673,-0.0720316,0,1.25099,0.727951,-0.0727686,0
-0.0432425,-0.0784575,0,1.24339,0.735753,-0.077961,0
-0.0325221,-0.0848492,0,1.23424,0.744908,-0.0831039,0
-0.0192129,-0.0908907,0,1.22314,0.756126,-0.0873425,0
-0.00253087,-0.0959689,0,1.20954,0.769271,-0.0909212,0
0.0185127,-0.0989009,0,1.19365,0.785115,-0.0924419,0
0.0187089,0.103119,0,1.20973,0.744728,0.183882,0
-8.69416e-05,0.0998426,0,1.23215,0.721642,0.16682,0
-0.0150149,0.0947052,0,1.24954,0.706246,0.14585,0
-0.0269334,0.0887474,0,1.26287,0.693389,0.130881,0
-0.0365337,0.0825127,0,1.27263,0.68531,0.114946,0
-0.0443403,0.0762791,0,1.28015,0.678348,0.102121,0
-0.0507467,0.0701848,0,1.28576,0.674084,0.0895923,0
-0.0560481,0.0642925,0,1.29004,0.670442,0.0788458,0
-0.0604669,0.0586237,0,1.29323,0.668372,0.0686646,0
-0.0641716,0.0531773,0,1.2956,0.666668,0.0596142,0
-0.0672901,0.0479399,0,1.29731,0.665918,0.0511085,0
-0.0699208,0.0428918,0,1.29851,0.665393,0.0433643,0
-0.0721402,0.0380112,0,1.29927,0.665486,0.036071,0
